Country Name,Country Code,Region,Sub-Region,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sudan,SDN,Africa,Northern Africa,GDP per capita (current US$),NY.GDP.PCAP.CD,905.5436401,1132.474609,1444.372192,1527.582397,1178.221802,1305.635986,1332.657227,1019.222107,1138.627808,1275.438354,1292.379639,1033.215942,966.5056763,731.0274658,709.9752808,577.7952271,712.1220093,1046.240845,797.2834473,989.3128662
Sudan,SDN,Africa,Northern Africa,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.75337218,3.555877526,2.693292113,0.693530744,-5.810421854,0.758886049,5.872001186,-7.200563692,-0.372546264,1.864529241,-1.148102931,0.369473162,-2.719874524,-6.01716756,-5.007959438,-6.185958079,-4.477007796,-3.598008466,-30.36317357,-14.1897699
Sudan,SDN,Africa,Northern Africa,GDP (current US$),NY.GDP.MKTP.CD,35182711988,45263831634,59440139775,64833083257,51621044077,58962978034,55018567211,37632919967,43024018082,49516748618,51726758677,42630376000,41283617976,32333780383,32338079165,27034593750,34229513775,51666875363,39898289821,49909807030
Suriname,SUR,Americas,South America,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,141874019.1,237361004.2,403278663.5,602541474.4,657026656.4,690815612.9,816878191.1,1008868435,778764877.9,625144169.1,330244649.3,381050648.9,424603963.1,580780344.6,647934729.7,584929135.6,992256911.9,1194597644,1346122671,1632317813
Suriname,SUR,Americas,South America,Total reserves minus gold (current US$),FI.RES.XGLD.CD,125776538.1,215515802.9,370083172,561929086.6,596597837.8,601731467.1,708359441.3,885111896.9,738413670.2,573285710.8,284664246.4,351978924.1,385461409.4,524017424.4,566576009,495997605.1,906664252.2,1109369438,1249135526,1530494164
Suriname,SUR,Americas,South America,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.500000211,5.793543585,5.111487778,4.143406812,3.013698983,5.168825152,5.849367672,2.690349747,2.933441652,0.255503032,-3.413042681,-4.911660509,1.566037825,4.948271085,1.167589772,-15.97519171,-2.435385836,2.406222356,2.539566754,2.839586028
Suriname,SUR,Americas,South America,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7261.817135,7599.356969,7897.256489,8129.114647,8276.690798,8603.907867,9003.285977,9140.928986,9303.460088,9224.243784,8813.617054,8293.31553,8338.692354,8666.648707,8677.30522,7213.107667,6973.899419,7081.333573,7195.10209,7334.741481
Suriname,SUR,Americas,South America,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3771156042,3989639611,4193569552,4367326198,4498944264,4731486826,5008248887,5142988298,5293854859,5307380819,5126237646,4874454256,4950790054,5195768566,5256433829,4416708447,4309144555,4412832155,4524898973,4653387372
Suriname,SUR,Americas,South America,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-8.179945885,8.399392451,11.05014886,9.218875026,2.871954315,14.8990514,9.753032387,3.260466996,-3.809073339,-7.944542978,-15.3413675,-4.837550002,1.925511283,-2.970654266,-11.16161729,8.923879812,5.668817254,2.012884302,4.286869756,0.19740502
Suriname,SUR,Americas,South America,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.9,91,94.7,94.7,94.6,91.2,94.6,94.6,94.6,94.6,95,95.8,96.6,97.4,97.9,98.4,98.8,99,99.6,..
Suriname,SUR,Americas,South America,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,..,7.327227311,6.872596452,4.65044339,0.329009212,14.13324439,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Americas,South America,GDP per capita (current US$),NY.GDP.PCAP.CD,3453.428659,5002.657987,5530.176156,6576.085463,7129.576863,7943.604828,7949.888672,8851.240507,9043.192815,9108.189054,8813.617054,5644.206106,6049.521286,6665.741805,6629.667752,4755.392217,5029.848385,6084.438767,5494.074094,7430.702192
Suriname,SUR,Americas,South America,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.415384572,4.648145608,3.920062199,2.935932976,1.815402507,3.953477033,4.641822245,1.52880859,1.778058903,-0.851471419,-4.451603186,-5.903382464,0.54714937,3.932947026,0.122960023,-16.87387405,-3.316299424,1.540517695,1.606597344,1.940756204
Suriname,SUR,Americas,South America,GDP (current US$),NY.GDP.MKTP.CD,1793410397,2626380435,2936612022,3532969035,3875409836,4368370998,4422276622,4980000000,5145757576,5240606061,5126237646,3317421648,3591679431,3996198867,4016040575,2911807496,3107923198,3791603200,3455146281,4714267822
Sweden,SWE,Europe,Northern Europe,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,24867578418,28017219694,31033035734,29727344092,47255415701,48246149256,50213891951,52245310612,65363359246,62579168751,58098544753,59361642625,62191481194,60566144401,55509629820,58260344659,62053165557,64288785008,60862760991,62569356007
Sweden,SWE,Europe,Northern Europe,Total reserves minus gold (current US$),FI.RES.XGLD.CD,22090103214,24777762720,27044352789,25896400629,42859612978,42564953184,44025410140,45519227181,60494628782,57704375110,53813900259,54729780243,56951028194,55385715101,49353663820,50616518459,54696321357,56963266308,52526540191,52023373807
Sweden,SWE,Europe,Northern Europe,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.79317686,4.675998703,3.224911324,-0.923123086,-4.255573745,5.750735839,3.163910497,-0.414465737,1.137716508,2.295763792,4.410140687,2.349740807,1.825156018,1.902964573,2.549647872,-2.005337522,5.937508589,1.4592885,-0.114161935,0.973832213
Sweden,SWE,Europe,Northern Europe,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,46188.84111,48077.44087,49261.23995,48427.75638,45973.55377,48204.65808,49355.68995,48788.86712,48927.59731,49556.7005,51197.95293,51746.69696,51985.93247,52363.38291,53156.86131,51715.78104,54458.35356,54878.29195,54557.13,54916.03039
Sweden,SWE,Europe,Northern Europe,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4.17065E+11,4.36567E+11,4.50646E+11,4.46486E+11,4.27486E+11,4.52069E+11,4.66372E+11,4.64439E+11,4.69723E+11,4.80507E+11,5.01698E+11,5.13487E+11,5.22859E+11,5.32809E+11,5.46393E+11,5.35436E+11,5.67228E+11,5.75505E+11,5.74848E+11,5.80446E+11
Sweden,SWE,Europe,Northern Europe,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,6.020914286,8.157714097,8.147638772,7.928804011,5.967619972,5.925039476,5.51025823,5.533018071,4.334774529,3.250466107,2.593839782,1.846795989,2.074325706,2.192064752,5.327120648,5.797583322,6.18068055,3.77354628,5.749689394,5.964483959
Sweden,SWE,Europe,Northern Europe,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Sweden,SWE,Europe,Northern Europe,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,6.494186648,6.865309987,5.900063131,5.21871441,4.958800006,4.661454454,4.436391904,4.367927933,3.831175555,3.093335163,3.259860885,2.557094095,1.867220958,1.652194127,3.961344153,4.189104194,4.321305735,1.905540994,4.023571254,4.391622617
Sweden,SWE,Europe,Northern Europe,GDP per capita (current US$),NY.GDP.PCAP.CD,43378.61521,46531.60011,53568.56455,55817.43927,46707.86732,52542.82741,60379.77482,57749.82513,60844.27671,59583.714,51197.95293,51820.39725,53300.85873,54181.90698,51773.04646,52653.75659,61174.96802,55296.93715,55567.08901,57723.2345
Sweden,SWE,Europe,Northern Europe,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.382884004,4.088865868,2.462275566,-1.69196628,-5.067760299,4.853016846,2.387802168,-1.148444743,0.284348039,1.285783938,3.311867865,1.071808537,0.462320335,0.726062663,1.51533067,-2.710995801,5.3031637,0.771118404,-0.585225856,0.657843244
Sweden,SWE,Europe,Northern Europe,GDP (current US$),NY.GDP.MKTP.CD,3.9169E+11,4.2253E+11,4.9005E+11,5.14617E+11,4.34314E+11,4.92753E+11,5.70541E+11,5.49742E+11,5.84128E+11,5.7773E+11,5.01698E+11,5.14218E+11,5.36084E+11,5.51312E+11,5.32169E+11,5.45148E+11,6.37187E+11,5.79896E+11,5.8549E+11,6.10118E+11
Switzerland,CHE,Europe,Western Europe,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,57575300181,64461048830,75172320982,74145636041,1.34566E+11,2.7048E+11,3.30586E+11,5.31302E+11,5.36235E+11,5.45787E+11,6.02403E+11,6.7891E+11,8.11031E+11,7.87021E+11,8.54929E+11,1.0834E+12,1.10982E+12,9.23628E+11,8.63892E+11,9.09366E+11
Switzerland,CHE,Europe,Western Europe,Total reserves minus gold (current US$),FI.RES.XGLD.CD,36297267163,38093708498,44474205416,45060945491,98199375893,2.23481E+11,2.7939E+11,4.75659E+11,4.95958E+11,5.05463E+11,5.6696E+11,6.40594E+11,7.6768E+11,7.44167E+11,8.04004E+11,1.02017E+12,1.04896E+12,8.63028E+11,7.94931E+11,8.2213E+11
Switzerland,CHE,Europe,Western Europe,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.749699106,4.073628418,3.916375772,2.807983592,-2.297374526,3.243397157,1.813108305,1.179253853,1.792144007,2.349881415,1.644627508,2.06868969,1.362799655,2.860445794,1.14198219,-2.14173712,5.559620206,3.04406103,0.683328174,1.302333325
Switzerland,CHE,Europe,Western Europe,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,76282.98407,78893.80782,81254.1701,82481.06806,79585.5217,81315.42283,81874.33624,81964.88649,82479.92157,83394.37129,83806.4476,84611.09987,84967.58865,86756.60223,87123.66042,84637.01329,88661.20298,90605.01943,90084.83417,89783.12814
Switzerland,CHE,Europe,Western Europe,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5.67325E+11,5.90436E+11,6.1356E+11,6.30788E+11,6.16297E+11,6.36286E+11,6.47822E+11,6.55462E+11,6.67209E+11,6.82887E+11,6.94118E+11,7.08477E+11,7.18132E+11,7.38674E+11,7.4711E+11,7.31109E+11,7.71756E+11,7.95248E+11,8.00682E+11,8.1111E+11
Switzerland,CHE,Europe,Western Europe,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,11.36364752,12.4839417,8.320406528,1.326441803,5.849950642,13.03328037,6.211198937,8.877328183,9.606768907,6.866976019,8.878979615,7.276412514,5.344109866,5.049918258,3.512294481,0.375066945,7.056914445,8.729478985,5.305626968,5.035620933
Switzerland,CHE,Europe,Western Europe,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Switzerland,CHE,Europe,Western Europe,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,5.447175921,6.973215664,9.773771332,9.480637238,6.243353312,9.610132762,7.34357414,9.100885643,10.44271883,10.46111685,10.51942914,10.06952734,9.075172962,10.52786788,9.803175179,6.405136176,12.22220454,13.77883678,11.34631529,10.22274101
Switzerland,CHE,Europe,Western Europe,GDP per capita (current US$),NY.GDP.PCAP.CD,56242.89336,59011.03246,64989.15533,74175.19279,71568.31239,76531.37282,90476.75897,85836.20768,87304.33058,88724.99107,83806.4476,82153.07454,82254.37705,85217.36915,84121.93103,85897.78433,93664.77367,94394.51068,100631.8028,103669.872
Switzerland,CHE,Europe,Western Europe,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.093586728,3.422550628,2.991821978,1.509950755,-3.510558756,2.173637987,0.687339981,0.110596623,0.628360626,1.108693733,0.494129646,0.960131696,0.42132626,2.10552472,0.423089634,-2.854158236,4.754645193,2.192409289,-0.57412411,-0.334913231
Switzerland,CHE,Europe,Western Europe,GDP (current US$),NY.GDP.MKTP.CD,4.18285E+11,4.41635E+11,4.90741E+11,5.67268E+11,5.54213E+11,5.98851E+11,7.15888E+11,6.8642E+11,7.06235E+11,7.26538E+11,6.94118E+11,6.87895E+11,6.95201E+11,7.25569E+11,7.21369E+11,7.41999E+11,8.15309E+11,8.28509E+11,8.94425E+11,9.36564E+11
Syrian Arab Republic,SYR,Asia,Western Asia,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,17774179270,16996900531,17707471674,17783782584,18300334790,20631907297,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Asia,Western Asia,Total reserves minus gold (current US$),FI.RES.XGLD.CD,17346850270,16467362431,17012957924,17061890084,17397709790,19465342297,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Asia,Western Asia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.215077835,5.046195556,5.674591777,4.476672736,5.912042793,5.191905841,2.850002844,-26.33901708,-26.30008766,-10.31033991,-4.179791613,-6.405590739,-0.723281777,1.393176078,1.220705221,-0.697154504,1.854215901,0.732781302,-1.207264203,..
Syrian Arab Republic,SYR,Asia,Western Asia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1411.631849,1420.722931,1411.689914,1423.595594,1484.405237,1526.368944,1542.719572,1142.290802,884.3298133,847.6598772,847.7316319,802.9694983,795.883217,792.4138117,771.5186953,740.811397,734.3342363,712.2722782,669.8996939,..
Syrian Arab Republic,SYR,Asia,Western Asia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,26558570073,27898767456,29481908620,30801717185,32622727886,34316469201,35294489549,25998267919,19160700666,17185167298,16466863117,15412063258,15300590613,15513754781,15703131996,15593656904,15882796970,15999183136,15806030725,..
Syrian Arab Republic,SYR,Asia,Western Asia,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,1.036073174,2.72518889,1.13572801,0.897965594,-1.902591436,-0.59844193,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Asia,Western Asia,Access to electricity (% of population),EG.ELC.ACCS.ZS,92,99.5,91.5,91.3,91.1,92.7,91.5,90.7,90.4,90.2,90,89.8,89.6,86,89.2,89,88.8,89,88.4,..
Syrian Arab Republic,SYR,Asia,Western Asia,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1.951756395,3.817646391,0.809416688,0.896179015,-1.825005306,0.323406069,-11.9574387,-19.93945469,-29.14921884,-40.23286338,-22.50399851,-23.75173873,-22.371501,-20.82504369,-15.9793382,-17.44632036,-30.19454395,-21.98921432,..,..
Syrian Arab Republic,SYR,Asia,Western Asia,GDP per capita (current US$),NY.GDP.PCAP.CD,1533.901665,1718.783472,1937.611386,2429.124771,2462.201936,2730.614771,2952.143494,1897.66115,985.8926692,1060.591059,847.7316319,656.3490586,851.5020053,1098.066864,1109.53926,572.3552898,663.6142457,1051.671496,847.3727234,..
Syrian Arab Republic,SYR,Asia,Western Asia,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.520951684,0.644012233,-0.635804298,0.843363715,4.271553201,2.826971068,1.071210718,-25.956031,-22.58277733,-4.146635743,0.008465039,-5.280224533,-0.882509408,-0.435918888,-2.636894526,-3.980110715,-0.874333294,-3.004348297,-5.948930711,..
Syrian Arab Republic,SYR,Asia,Western Asia,GDP (current US$),NY.GDP.MKTP.CD,28858965517,33751788856,40465318382,52557913569,54111735629,61390830875,67539428159,43190318033,21361254635,21502061466,16466863117,12597854877,16369843352,21497782868,22583045060,12047752036,14353205678,23622827080,19993439950,..
Tajikistan,TJK,Asia,Central Asia,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,188914218.3,203823197.2,85217536.02,163514355,254940310.8,403106833.9,518942135.2,630690451.2,661311872.5,512645031.2,493391433,644763434.4,1291955731,1284070863,1466304531,2238305810,2498779540,3847356746,3303825210,..
Tajikistan,TJK,Asia,Central Asia,Total reserves minus gold (current US$),FI.RES.XGLD.CD,168219798.3,175114985.2,40086648.52,103849505,174563185.8,324188008.9,289292135.2,297890451.2,460726487.5,177442155.2,64442293.04,107303103.3,641772480.8,366793958.4,519592242.3,1394586288,2382718716,3354506559,3303825210,..
Tajikistan,TJK,Asia,Central Asia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.9,7.100000419,7.59999889,7.400000163,4.400001116,9.39999955,8.000000338,8.299999217,8.39999981
Tajikistan,TJK,Asia,Central Asia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,618.3337026,649.1633288,686.4809019,726.1854913,739.2128785,770.6041054,809.3682292,849.5190808,889.8823831,925.9709615,956.9163109,997.3526146,1042.263918,1094.800202,1148.346767,1171.901275,1254.069996,1325.755453,1407.107544,1496.338134
Tajikistan,TJK,Asia,Central Asia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4281787757,4581513037,4938871060,5329041788,5536874479,5896771270,6333132379,6808117273,7311917934,7801816486,8271431485,8842160258,9469953673,10189670047,10943705647,11425228817,12499200275,13499136339,14619564550,15847607944
Tajikistan,TJK,Asia,Central Asia,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-12.80987764,-13.15841183,-32.09625939,-20.51385491,-14.40853187,-10.29875658,-6.336558673,-8.926954867,-10.47288215,-3.472712279,-5.767738651,-4.159173766,2.109352619,-4.889664631,-2.232249185,4.349180926,8.229378666,15.25736343,4.769800544,6.244580897
Tajikistan,TJK,Asia,Central Asia,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3,98.6,98.6,98.6,99,98.8,98.9,99.1,99,99.1,98,99.3,99.3,99.3,99.4,99.5,99.6,100,100,..
Tajikistan,TJK,Asia,Central Asia,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-18.51080954,-24.84146028,-53.80962794,-46.45055628,-37.03613932,-43.61499326,-46.88887337,-48.62138478,-49.56745557,-36.26697723,-30.33241921,-29.32398618,-23.92902538,-27.09515446,-26.08513737,-21.10047488,-23.46207766,-32.7292635,-31.25102612,..
Tajikistan,TJK,Asia,Central Asia,GDP per capita (current US$),NY.GDP.PCAP.CD,333.9271509,401.0184033,516.9972106,703.3273759,664.7956557,737.3388832,833.6019782,952.4528197,1028.197043,1081.544029,956.9163109,788.7104817,829.4571476,834.2884046,871.0223729,834.3117155,896.7480534,1052.179495,1178.479901,1341.20229
Tajikistan,TJK,Asia,Central Asia,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.632585119,4.985920392,5.748564578,5.783786454,1.793947599,4.246574671,5.03035521,4.960764487,4.751312028,4.055432388,3.341935194,4.225688617,4.503051615,5.040593209,4.890989718,2.051166804,7.011573661,5.71622455,6.136281811,6.34141937
Tajikistan,TJK,Asia,Central Asia,GDP (current US$),NY.GDP.MKTP.CD,2312352021,2830213849,3719524541,5161299725,4979472364,5642221099,6522756255,7633036903,8448411318,9112605459,8271431485,6992416097,7536402853,7764999999,8300813599,8133963551,8937805347,10713525200,12244169293,14204575549
Tanzania,TZA,Africa,Eastern Africa,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2048775519,2259345786,2886381414,2862895993,3470413229,3904676572,3726158402,4052224338,4673729809,4390430241,4080762378,4350687048,5887869885,5049646420,..,..,..,..,..,..
Tanzania,TZA,Africa,Eastern Africa,Total reserves minus gold (current US$),FI.RES.XGLD.CD,2048775519,2259345786,2886381414,2862895993,3470413229,3904676572,3726158402,4052224338,4673729809,4390430241,4080762378,4350687048,5887869885,5049646420,..,..,..,..,..,..
Tanzania,TZA,Africa,Eastern Africa,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.47631926,6.532221388,6.768535203,5.686416859,5.269105249,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.762277168,5.468081815,5.8,1.991964606,4.321384295,4.566005764,5.069523532,5.526313831
Tanzania,TZA,Africa,Eastern Africa,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,680.0512085,704.5027466,731.5200195,752.5404663,772.9295654,801.2993164,838.9992676,851.9107056,882.8115234,913.8112183,939.1273193,970.1561279,1001.887451,1024.015259,1051.766602,1041.259644,1054.317261,1070.585327,1092.864136,1120.77417
Tanzania,TZA,Africa,Eastern Africa,GDP (constant 2015 US$),NY.GDP.MKTP.KD,25882267435,27572954444,29439239572,31113277454,32752668790,34828049321,37500111399,39187673998,41845219655,44662433112,47413919817,50669888784,54096327105,57054358530,60363511325,61565931105,64226431583,67159014151,70563656178,74463225268
Tanzania,TZA,Africa,Eastern Africa,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-5.939310267,-5.918702846,-7.844016668,-9.221063417,-6.156052481,-6.905905149,-12.64083342,-9.493817086,-10.92678992,-9.975750008,-5.522795323,-2.446517272,-2.773406654,-4.050309222,-2.196155064,-2.20762106,-3.360232682,-7.235341534,-3.741731926,..
Tanzania,TZA,Africa,Eastern Africa,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.8,14.9,15.9,11.5,11.2,14.8,14.2,15.3,16.4,23.5,26.2,32.8,32.1,34.9,37.7,39.9,42.7,45.8,48.3,..
Tanzania,TZA,Africa,Eastern Africa,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-2.992539176,-5.938183573,-8.397143606,-10.09732184,-7.144068983,-8.425381956,-12.89755953,-9.624725712,-10.60605233,-9.217603791,-6.547857772,-2.720520272,-1.785608854,-3.164323118,-0.945096953,-0.955267505,-1.675139354,-4.17603067,-3.821175054,-1.85215498
Tanzania,TZA,Africa,Eastern Africa,GDP per capita (current US$),NY.GDP.PCAP.CD,483.3348694,475.7467346,543.1983032,675.9772339,693.8235474,736.5301514,775.3927612,861.9699097,963.0571289,1022.748413,939.1273193,953.0107422,986.6740112,1023.106262,1063.32251,1117.415283,1159.856567,1207.853027,1224.489624,1185.745483
Tanzania,TZA,Africa,Eastern Africa,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.540186498,3.595549271,3.834933117,2.873538987,2.709365897,3.67041498,4.704850043,1.538920327,3.627227942,3.511479463,2.77038212,3.304006659,3.270742717,2.208610067,2.71005882,-0.998987837,1.254017611,1.542997924,2.080992431,2.553848269
Tanzania,TZA,Africa,Eastern Africa,GDP (current US$),NY.GDP.MKTP.CD,18395383647,18619859795,21860434823,27947821398,29400573554,32012892919,34657140096,39650394363,45648857242,49986726461,47413919817,49774409374,53274884533,57003712892,61026731926,66068737786,70655628148,75769974505,79062403837,78779864877
Thailand,THA,Asia,South-Eastern Asia,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,52075784294,67007805168,87472466803,1.11009E+11,1.38419E+11,1.72028E+11,1.74891E+11,1.81481E+11,1.6723E+11,1.57163E+11,1.5646E+11,1.71772E+11,2.02538E+11,2.05641E+11,2.24356E+11,2.58104E+11,2.46025E+11,2.16501E+11,2.2447E+11,2.36934E+11
Thailand,THA,Asia,South-Eastern Asia,Total reserves minus gold (current US$),FI.RES.XGLD.CD,50690684294,65291415168,85221341803,1.08661E+11,1.35483E+11,1.6753E+11,1.67389E+11,1.73328E+11,1.61328E+11,1.51253E+11,1.51266E+11,1.66157E+11,1.96121E+11,1.99296E+11,2.16817E+11,2.48743E+11,2.31737E+11,2.02274E+11,2.08281E+11,2.17261E+11
Thailand,THA,Asia,South-Eastern Asia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.114557796,-6.050038469,1.552166084,2.580378747,2.017750953,2.525961758
Thailand,THA,Asia,South-Eastern Asia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4372.257302,4551.525002,4760.667085,4805.76394,4737.456798,5059.357478,5070.237402,5403.87846,5516.611642,5541.465994,5688.853354,5857.780529,6076.743077,6314.199484,6434.537705,6035.186277,6121.526965,6278.785514,6408.414326,6573.4443
Thailand,THA,Asia,South-Eastern Asia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.88645E+11,3.02984E+11,3.19452E+11,3.24965E+11,3.22721E+11,3.46968E+11,3.49883E+11,3.75224E+11,3.85308E+11,3.89102E+11,4.01296E+11,4.15081E+11,4.32422E+11,4.50683E+11,4.60213E+11,4.3237E+11,4.39081E+11,4.50411E+11,4.59499E+11,4.71106E+11
Thailand,THA,Asia,South-Eastern Asia,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-4.036464315,1.043807624,5.926654231,0.319466151,7.876559503,3.367324672,2.542170963,-1.23233638,-2.101534589,2.858284099,6.915815172,10.50835439,9.631030192,5.619863146,7.032726403,4.182828615,-2.118253127,-3.462523753,1.436619083,2.153390244
Thailand,THA,Asia,South-Eastern Asia,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.8,99.1,94.1,94.8,99,99.7,99.3,99.1,99.4,99.5,99.6,99.9,99.9,99.8,99.9,100,100,99.9,100,..
Thailand,THA,Asia,South-Eastern Asia,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-1.04843303,3.263737875,7.871323351,2.395824673,9.607806129,5.72182368,2.034411536,0.227532749,1.880007972,5.882774878,10.43371839,13.56654065,12.4542375,8.834329068,9.348266529,5.188109971,-0.134166251,-2.1131837,2.065011728,3.353032007
Thailand,THA,Asia,South-Eastern Asia,GDP per capita (current US$),NY.GDP.PCAP.CD,2867.703834,3331.320435,3918.528174,4309.135093,4135.43987,4973.862888,5373.623283,5725.528028,6018.082447,5801.197892,5688.853354,5833.577156,6413.091825,7099.776501,7605.696578,6985.643939,7057.207548,6909.352818,7195.101309,7345.13569
Thailand,THA,Asia,South-Eastern Asia,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.295375785,4.100117797,4.594989212,0.94728017,-1.421358667,6.794799286,0.21504556,6.580383363,2.08615316,0.450536554,2.659717853,2.969441553,3.737978003,3.907626242,1.905834958,-6.206373264,1.430621756,2.568943164,2.064552319,2.57520763
Thailand,THA,Asia,South-Eastern Asia,GDP (current US$),NY.GDP.MKTP.CD,1.89318E+11,2.21758E+11,2.62943E+11,2.91383E+11,2.81711E+11,3.41105E+11,3.70819E+11,3.97558E+11,4.20334E+11,4.07339E+11,4.01296E+11,4.13366E+11,4.56357E+11,5.06754E+11,5.43977E+11,5.00462E+11,5.06195E+11,4.95645E+11,5.15906E+11,5.26411E+11
Timor-Leste,TLS,Asia,South-Eastern Asia,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,153299848.3,83755117.64,230271660.4,210423736.9,249928530.8,406188384,461610881,883551410.8,686998202.8,311471064.6,437752181,280953720.7,544434361,673903564.7,656221032.7,667685724.2,979959343.8,873769544.8,825304004.3,780435177.9
Timor-Leste,TLS,Asia,South-Eastern Asia,Total reserves minus gold (current US$),FI.RES.XGLD.CD,153299848.3,83755117.64,230271660.4,210423736.9,249928530.8,406188384,461610881,883551410.8,686998202.8,311471064.6,437752181,280953720.7,544434361,673903564.7,656221032.7,667685724.2,979959343.8,873769544.8,825304004.3,780435177.9
Timor-Leste,TLS,Asia,South-Eastern Asia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.984579638,-4.116092689,10.26538845,11.39480483,10.14695442,9.331511766,5.958539712,4.860621868,3.104366832,4.472498466,2.480040402,3.009930626,-3.182415225,0.000114755,23.41201358,31.96191857,5.315538537,-20.54158475,-18.12479096,-2.189121556
Timor-Leste,TLS,Asia,South-Eastern Asia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,964.0266142,897.5737637,961.8484621,1042.868354,1120.096984,1195.380862,1237.483833,1269.416293,1281.928641,1312.964941,1319.592974,1333.658547,1267.086601,1243.000692,1504.549886,1947.839941,2014.782267,1578.517784,1278.418647,1235.83411
